"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsTotal","ct"
5923,47,"b","b1",1,"cube",TRUE,NA,NA,NA,"2","na",0,0,0,4,"7,18,16","17",FALSE,"na",FALSE,2,"cobleigh","not very fast, pretty consistent score, likes to score off of the community shelf
",4,1,3,2,5,0,3,1,0,0,1,3,1,0,1,14,6,20,33.75
6800,47,"r","r2",3,"cone",TRUE,NA,NA,"10","19","na",0,1,2,0,NA,"20,21",FALSE,"na",FALSE,4,"Kari","Stalled with about a minute to go. Tried to pickup from double sub but struggled, moved to the single sub after. Wobbled sometimes.
",2,2,1,3,4,2,0,0,1,1,0,0,2,1,1,4,7,11,67.5
9051,47,"b","b3",2,"cube",FALSE,NA,NA,NA,"23","na",0,0,0,0,NA,NA,FALSE,"dock",FALSE,3,"harold","almost engaged. defense bot. played some good defense but made no attempt at offense. it's doesn't seem to be a particularly light bot so that helps with defense.
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0
7503,47,"r","r1",2,"cube",FALSE,NA,NA,NA,"23","na",0,0,0,0,"25","27",TRUE,"engage",FALSE,4,"Duhe","- double engage, let charge station be slanted so 4219 could join them VERY easily and smoothly- seemed to have broken intake, so shuttled many pieces from neutral and pushed some into bottom- very little auton
",2,1,1,2,3,2,0,0,1,0,0,1,1,0,1,4,3,7,67.5
2848,48,"b","b2",2,"cube",TRUE,NA,NA,NA,"5","engage",0,0,0,2,"4,6,3,1",NA,FALSE,"engage",FALSE,4,"soriano","started out slow, pikced up speed in cycle time and placing as match went on, tippy when fully extended
",4,1,4,1,5,0,0,4,0,0,1,4,0,0,1,20,6,26,33.75
9136,48,"b","b2",1,"cube",TRUE,NA,NA,NA,"2","na",0,1,1,2,"10,12,13","14",FALSE,"engage",FALSE,4,"harold","scored pretty well. consistent and rarely dropped cargo. 
",4,1,3,2,5,0,4,0,0,0,1,3,1,0,1,12,6,18,33.75
9128,48,"r","r1",1,"cone",TRUE,"4",NA,"16",NA,"na",0,4,0,4,"9,15,18,3,4,6","17,8",FALSE,"engage",FALSE,5,"Duhe","- double engage, efficient, fast
",8,1,7,2,9,0,3,5,0,1,0,6,2,1,0,34,4,38,16.875
5613,48,"r","r3",2,"cube",FALSE,NA,NA,NA,NA,"na",0,2,3,0,NA,"11,23,21",TRUE,"engage",FALSE,3,"novinski","shuttled pieces and scored some, can have pieces dropped into basket, can score in mid theoretically(they did it once, but it is unclear if that was an accident
",3,0,0,3,3,2,1,0,0,0,0,0,3,0,0,7,0,7,45
4063,48,"b","b1",3,"cone",TRUE,NA,NA,"9",NA,"na",0,0,0,4,"7,16,15","24",FALSE,"engage",FALSE,2,"cobleigh","not very good driver skill. Intake is not very fast. likes to pickup from shelf
",4,1,4,1,5,1,2,1,0,0,1,3,1,1,0,13,6,19,33.75
3035,48,"r","r2",3,"cone",TRUE,NA,NA,"10",NA,"na",0,1,4,1,"12,13","11,14,2,17,23",FALSE,"engage",FALSE,4,"Kari","Auton was a little messed up, two piece but only placed one piece. Picks up from ground and double sub. Fills their own grid before doing others.
",7,1,3,5,8,1,5,1,0,1,0,2,5,1,0,22,4,26,19.286
9181,49,"b","b2",1,"cube",TRUE,NA,NA,NA,NA,"na",0,0,0,3,"10,12",NA,FALSE,"engage",FALSE,2,"cobleigh","swerve, not very fast. did not respond well to defense.
",2,0,2,0,2,0,2,0,0,0,0,2,0,0,0,6,0,6,67.5
3847,49,"b","b3",1,"cube",TRUE,NA,NA,NA,NA,"na",4,1,0,2,"4,3,27,13","2,19,23,11",FALSE,"engage",FALSE,4,"Poon","Good in scoring efficiently. Triple climb in the end. 
",8,0,4,4,8,3,2,3,0,0,0,4,4,0,0,27,0,27,16.875
1255,49,"r","r1",1,"cube",TRUE,NA,NA,NA,"8","na",0,0,0,4,"9,7,18","17",FALSE,"engage",FALSE,4,"Duhe","- smooth double engage `- decent speed/efficiency, organized and consistent placing
",4,1,3,2,5,0,2,2,0,0,1,3,1,0,1,16,6,22,33.75
2689,49,"r","r2",2,"cone",FALSE,NA,NA,"22",NA,"engage",0,3,5,0,NA,"23,24,25,20,21,26,27",FALSE,"engage",FALSE,4,"Kari","Only goes for bottom grid. Similar to Farmersville at Fort Worth but slower.
",7,1,1,7,8,7,0,0,1,0,0,0,7,1,0,14,3,17,19.286
1477,49,"r","r2",3,"cone",TRUE,NA,NA,NA,NA,"na",0,0,0,0,"1",NA,TRUE,"na",FALSE,3,"novinski","got a cone stuck inside the robot so had to play defense(not greatly) for the rest of the match
",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,5,135
6377,50,"r","r3",2,"cone",FALSE,NA,NA,"4",NA,"na",0,4,5,0,"3,13","2,19,20,21,22,23",FALSE,"engage",FALSE,3,"novinski","really good!, fast and reliable intake with good speed and good driver, auton messed up though
",8,1,3,6,9,5,1,2,0,0,1,2,6,1,0,23,6,29,16.875
7540,50,"b","b3",1,"cone",TRUE,NA,NA,"19",NA,"na",0,0,0,3,"7,6",NA,FALSE,"engage",FALSE,2,"Poon","Slow and prone to dropping game pieces and missing. Mid auton.
",2,1,3,0,3,0,0,2,1,0,0,2,0,1,0,10,3,13,67.5
5414,50,"r","r1",1,"cube",TRUE,"1,2",NA,NA,"26","na",1,2,0,3,"9,7,18,27","8",FALSE,"engage",FALSE,4,"Duhe","- triple engage- consistent, decently efficient- cube shooter a bit inaccurate
",5,1,4,2,6,1,1,3,1,0,0,4,1,0,1,20,3,23,27
5427,50,"b","b2",3,"cone",TRUE,NA,NA,"9",NA,"na",0,0,0,0,NA,NA,FALSE,"na",FALSE,4,"cobleigh","looked pretty solid. Hit 6672 early on and did not move for most of the match.
",0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6,6,0
6672,50,"r","r2",3,"cone",TRUE,NA,NA,"10","11","na",0,0,7,0,"12,13,6,15,16","5,14,23",FALSE,"engage",FALSE,5,"Kari","pretty good driver, i wonder what his name is. Good job picking up quickly from single sub.
",8,2,6,4,10,1,5,2,0,2,0,5,3,1,1,27,8,35,16.875
5892,50,"b","b1",3,"cube",TRUE,NA,NA,NA,"5","engage",0,0,6,0,NA,"8,25,26,27,23,22",FALSE,"engage",FALSE,4,"Owen","cube shooter swerve bot, might be abe to shuttle cubes, good auton balance 
",6,1,0,7,7,5,0,1,0,0,1,0,6,0,1,15,6,21,22.5
9156,49,"b","b1",3,"cone",TRUE,NA,NA,"9",NA,"na",0,1,4,0,NA,"8,17,5",FALSE,"engage",FALSE,3,"Owen","bot is very tippy, got pushed over onto the wall, was able to get back up and ended up balancing
",3,1,1,3,4,0,1,2,0,0,1,0,3,1,0,13,6,19,45
9080,51,"b","b2",1,"cone",TRUE,NA,NA,"20",NA,"na",0,1,0,3,"24","21",FALSE,"engage",FALSE,2,"Pozo","Very slow and wastes too much time trying to intake at shelf. If faced by defense they would not be able to maneuver around 
",2,1,2,1,3,2,0,0,1,0,0,1,1,1,0,4,3,7,67.5
324,51,"r","r3",3,"cone",TRUE,NA,NA,"1",NA,"na",0,2,1,3,"6,7,22,19","2,5",FALSE,"na",FALSE,3,"minear","had a relatively low cg while still being able to grab high and score high pieces. 
",6,1,5,2,7,2,0,4,0,0,1,4,2,1,0,24,6,30,22.5
6800,51,"b","b3",3,"cone",FALSE,NA,NA,NA,"26","dock",2,0,2,3,"18,9,7","8,17,25",FALSE,"engage",FALSE,4,"horvat","the robot was a bit tippy, but it was quick and scored well. no defensive.
",6,1,3,4,7,1,2,3,1,0,0,3,3,0,1,23,3,26,22.5
6369,51,"r","r1",2,"cube",TRUE,NA,NA,NA,"14","engage",0,2,2,0,"15,13,18,12","17",FALSE,"engage",FALSE,4,"gordon","very consistant and accurate with scoring. don't think they are able to score on 3rd node. not the heaviest and can get jostled around
",5,1,4,2,6,0,5,0,0,1,0,4,1,0,1,15,4,19,27
3679,51,"b","b3",2,"cube",FALSE,NA,NA,NA,NA,"fail",0,2,1,0,NA,"23,22",FALSE,"engage",FALSE,2,"Oliver","Intake is very unreliable, often didn't pick up pieces or shot them out of the robot. very shaky and jerky driving, crashed into ally robots. Was unable to intake a piece being forced into it by the human player due to its weird intake
",2,0,0,2,2,2,0,0,0,0,0,0,2,0,0,4,0,4,67.5
9140,51,"r","r2",1,"cube",TRUE,NA,NA,NA,"8","na",0,0,1,3,"9,7,6",NA,FALSE,"engage",FALSE,4,"cobleigh","pretty quick. small robot. took a while sometimes to score pieces. pretty elusive. solid defense bot potential
",3,1,3,1,4,0,0,3,0,0,1,3,0,0,1,15,6,21,45
8019,52,"r","r2",3,"cube",TRUE,NA,NA,NA,"2","na",0,3,2,1,"4,15,13","5,14",FALSE,"fail",FALSE,4,"cobleigh","good intake of cubes, cones were a bit slower. pretty fast and good driver skill. solid overall bot
",5,1,3,3,6,0,3,2,0,0,1,3,2,0,1,19,6,25,27
4639,52,"r","r1",1,"cube",TRUE,NA,NA,NA,"8","na",0,0,0,2,"9,25",NA,FALSE,"engage",FALSE,3,"gordon","decent movement and speed. intake is very week with little surface area, dropped 3 cones before it could pick up one from the shelf. arm is very wigly and takes a lot of time to position it to score
",2,1,2,1,3,1,0,1,0,0,1,2,0,0,1,7,6,13,67.5
9054,52,"b","b3",1,"cone",TRUE,NA,NA,NA,NA,"na",0,0,0,0,NA,NA,FALSE,"engage",FALSE,4,"horvat","just a defensive bot. it was pretty good at ramming into the other team, but it didn't seem to slow down the other team enough to be worth giving up a teamate that would actually score
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,52,"b","b3",3,"cone",TRUE,NA,NA,"24",NA,"na",0,1,0,2,"6","8",FALSE,"engage",FALSE,2,"Pozo","Slow and took a lot of time to get in position to intake pieces from the shelf. Auton just had them inch forward slightly Mobility questionable
",2,1,2,1,3,0,0,2,1,0,0,1,1,1,0,10,3,13,67.5
3802,52,"b","b3",2,"cube",FALSE,NA,NA,NA,"5","dock",0,2,0,2,"3,20,4","21",FALSE,"engage",FALSE,2,"Oliver","slow drive train and placement, but intake is pretty fast. The driver seems to know his cycle time because they started climbing early and helped the triple climb. Grid scoring is not great.
",4,1,3,2,5,2,0,2,0,0,1,3,1,0,1,14,6,20,33.75
2468,52,"r","r3",2,"cone",TRUE,NA,NA,"6",NA,"engage",0,3,0,1,"4,3","14",FALSE,"engage",FALSE,3,"minear","scored cargo at an average speed. At one point it just stayed in one place for a while. Attempted to score 2 cargo during auton but it didn't get the 2nd one. Tipped of the edge of the charge station at the end (but it still counted as engaged because it wasn't touching the ground).
",3,1,3,1,4,0,1,2,0,0,1,2,1,1,0,13,6,19,45
8177,53,"b","b3",1,NA,FALSE,NA,NA,NA,NA,"na",0,0,0,0,NA,NA,FALSE,"na",FALSE,1,"horvat","could compete; broke down before beginning of game on field
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,53,"r","r2",1,"cube",TRUE,NA,NA,NA,"26","na",0,0,0,0,"23","25,27,24",FALSE,"engage",FALSE,2,"gordon","intake may have broken, only shuttled. took a long time to engage station
",4,1,1,4,5,4,0,0,1,0,0,1,3,0,1,8,3,11,33.75
4587,53,"b","b2",2,"cube",FALSE,NA,NA,NA,"5","engage",0,0,0,2,NA,"8",FALSE,"engage",FALSE,2,"Pozo","really fast auton engage. Slow w/ innacurate cube shooter and takes a lot of time to position itself correctly at shelf. Can evade defense but cannot play d
",1,1,0,2,2,0,0,1,0,0,1,0,1,0,1,5,6,11,135
2582,53,"b","b3",3,"cone",TRUE,"4",NA,"9","27","na",0,0,2,3,"6,4,1,3","2",FALSE,"engage",FALSE,3,"Oliver","Auton was messed up due to the bot hitting the wall between the blue community and the red loading zone. Everybot intake, but pretty fast placement and smooth driving.
",5,2,5,2,7,0,0,5,1,0,1,4,1,1,1,25,9,34,27
8827,53,"r","r3",3,"cube",TRUE,NA,NA,NA,NA,"na",1,2,1,0,"25","19,20,21,22,24",FALSE,"engage",FALSE,3,"minear","Works as a pancake bot. Moves cubes fine, but struggles to move cones. Failed to score its preload during auton.
",6,0,1,5,6,6,0,0,0,0,0,1,5,0,0,12,0,12,22.5
1296,53,"r","r2",2,"cube",TRUE,NA,NA,NA,"5","engage",0,0,5,0,"6,4,13,15",NA,FALSE,"na",FALSE,4,"gabri","substation human player would just drop cones in to the bot multiple times. they kept dropping it
",4,1,4,1,5,0,2,2,0,0,1,4,0,0,1,16,6,22,33.75
5431,54,"b","b3",2,"cube",FALSE,NA,NA,NA,"5","na",1,0,0,0,NA,NA,FALSE,"na",FALSE,1,"horvat","robot tipped over in early part of game
",0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6,6,0
6377,54,"b","b2",3,"cone",FALSE,"4",NA,"9","8","dock",1,1,5,0,"25,1,3,12,13","2",FALSE,"engage",FALSE,4,"Pozo","Still very fast but had some accuracy issues on the top cone nodes. Evaded all defense but failed to capitalize on two shots 
",6,2,6,2,8,1,2,3,0,0,2,5,1,1,1,23,12,35,22.5
9051,54,"r","r1",1,"cube",TRUE,NA,NA,NA,NA,"na",0,0,0,0,NA,"27",FALSE,"engage",FALSE,1,"gordon","was shuttling for the first half of the game and then picked up one piece for the rest of the game. took a long time to engage auton. rather slow and almost drew a coupld of fouls
",1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,2,135
5613,54,"r","r3",2,"cube",FALSE,NA,NA,NA,"14","engage",0,1,2,0,NA,"22",TRUE,"engage",FALSE,3,"minear","They did a bit of shuttling, but did push some pieces into the bottom nodes. With their bucket, they were somehow able to hurl a cube to the top, though the one time they did this it missed.
",1,1,0,2,2,1,0,0,0,1,0,0,1,0,1,2,4,6,135
2689,53,"b","b3",1,"cube",TRUE,NA,NA,NA,NA,"na",1,4,1,0,NA,"20,19,21,27,23,24",FALSE,"engage",FALSE,3,"Oliver","Focused solely on neutral pieces, but human players were throwing them hard out the chute to bounce them closer to the bot and tried to overflow the loading zone. Only a low shooter, but fast ground intake
",6,0,0,6,6,6,0,0,0,0,0,0,6,0,0,12,0,12,22.5
7540,54,"r","r2",3,"cone",TRUE,NA,NA,"21",NA,"na",0,3,1,0,"6,4,20","5,21",FALSE,"na",FALSE,2,"gabri","dropped some cones in full nodes andthenhad to fix causing a time waste
",5,1,4,2,6,2,0,3,1,0,0,3,2,1,0,19,3,22,27
3679,55,"r","r3",3,"cube",TRUE,NA,NA,NA,"2","na",0,1,4,0,NA,"5,24,11",FALSE,"engage",FALSE,3,"minear","Had a cube shooter that was 50 percent accurate. Sometimes struggled to get out of the community.
",3,1,0,4,4,1,1,1,0,0,1,0,3,0,1,10,6,16,45
5923,55,"b","b3",1,"cube",TRUE,NA,NA,NA,"2","na",0,0,0,3,"3,1",NA,FALSE,"engage",FALSE,2,"horvat","slow around the fieldand had trouble scoring. only went for cones.
",2,1,2,1,3,0,0,2,0,0,1,2,0,0,1,10,6,16,67.5
5414,55,"r","r1",1,"cone",TRUE,NA,NA,NA,"27","fail",0,0,0,4,"9,18,7,16,6",NA,FALSE,"engage",FALSE,3,"gordon","has a massive intake on the side that is permanently spinning. didnt pick up from the ground much and mainly went for shelf. had decent pickup from shelf
",5,1,5,1,6,0,2,3,1,0,0,5,0,0,1,21,3,24,27
9136,55,"b","b3",3,"cube",TRUE,NA,NA,NA,"8","na",1,1,2,2,"10,12,13,15","14",FALSE,"engage",FALSE,2,"Oliver","Slow drive and arm placement. The arm could place high, but the time it takes for alignment makes it unviable. Had problems with aligning for placement.
",5,1,4,2,6,0,5,0,0,0,1,4,1,0,1,15,6,21,27
4219,55,"b","b2",2,"cube",FALSE,NA,NA,NA,"5","dock",0,1,0,3,"6,9,4",NA,FALSE,"engage",FALSE,3,"Pozo","Weird intake that does not want to take anything from the ground. Takes a while to position itself to score but can score high when they eventually get the pieces. Still probably would not pick 
",3,1,3,1,4,0,0,3,0,0,1,3,0,0,1,15,6,21,45
5892,55,"r","r2",2,"cube",TRUE,NA,NA,NA,"5","dock",0,2,4,0,NA,"20,21,23,22,25,17",FALSE,"engage",FALSE,4,"gabri","fast, mainly scored hybrid cubes but very efficiently filling out the whole bottom row, speedy",6,1,0,7,7,5,1,0,0,0,1,0,6,0,1,13,6,19,22.5
4063,36,"r","r1",1,"cone",TRUE,NA,NA,"9",NA,"na",0,2,0,2,"16,7,18","8,17",FALSE,"fail",FALSE,3,"gordon","intake on bottom of robot that can shoot cubes all the way to 3rd node. also has an arm that can pick up from shelf and score cones
",5,1,4,2,6,0,3,2,0,0,1,3,2,1,0,19,6,25,27
2848,56,"b","b2",3,"cube",TRUE,NA,NA,NA,"17","na",0,0,0,2,"6,25,16",NA,FALSE,"engage",FALSE,3,"Pozo","had trouble at shelf and got called for a foul of dragging 2 pieces with it. Almost tipped over Blarglefish but showed that they can score mid. Also auton is safe so that if the top cube fails it will always fall in the mid node
",3,1,3,1,4,1,1,1,0,1,0,3,0,0,1,10,4,14,45
9140,56,"b","b3",2,"cube",TRUE,NA,NA,NA,"24","na",1,1,0,2,"3,4","2,5",FALSE,"engage",FALSE,2,"Oliver","Bit too agressive, was being defended and continued to pin even while they could have scored, giving their alliance a pinalty.
",4,1,2,3,5,0,0,4,1,0,0,2,2,0,1,20,3,23,33.75
1255,56,"r","r3",3,NA,FALSE,NA,NA,NA,NA,"na",0,1,0,1,"15","20",FALSE,"dock",FALSE,2,"minear","wandered aimlessly for most of the match. tried to get a triple engage but only got triple dock. 
",2,0,1,1,2,1,1,0,0,0,0,1,1,0,0,5,0,5,67.5
9181,56,"r","r2",2,"cube",TRUE,NA,NA,NA,"23","engage",0,0,0,1,"22",NA,FALSE,"dock",FALSE,2,"gabri","just drove around aimlessly
",1,1,1,1,2,1,0,0,1,0,0,1,0,0,1,2,3,5,135
9128,56,"b","b3",1,"cone",TRUE,NA,NA,"1",NA,"engage",1,0,1,4,"9,4,18,15","5,26",FALSE,"engage",FALSE,5,"horvat","missed 2/3 shots in auton, but was very speedy and made all of its shots in teleop. struggeled to pick up  cube at the end of the match. could get game pieces from every source.
",6,1,5,2,7,1,2,3,0,0,1,4,2,1,0,23,6,29,22.5
6800,57,"r","r2",3,"cone",TRUE,"2","3","10","20","na",0,2,1,0,"3,13",NA,FALSE,"dock",FALSE,3,"gabri","got knocked over and lifted itself back up. absolutely amazing, but shooting mechanism got jammed
",2,2,3,1,4,0,1,1,1,1,0,2,0,1,1,8,7,15,67.5
8827,57,"b","b3",1,"cube",TRUE,NA,NA,NA,NA,"na",0,0,0,1,NA,"20,19,21",TRUE,"engage",FALSE,3,"horvat","was a shuttle bot; didn't have an intake. 
",3,0,0,3,3,3,0,0,0,0,0,0,3,0,0,6,0,6,45
2468,57,"r","r3",2,"cone",TRUE,NA,NA,"4",NA,"na",0,1,5,0,"3,22,6,13","2,11",FALSE,"na",FALSE,3,"minear","Attempted for a second scored cargo during auton but didn't grab the piece. Had a relatively low cg 
",6,1,5,2,7,1,2,3,0,0,1,4,2,1,0,23,6,29,22.5
2582,57,"b","b3",2,"cone",FALSE,NA,NA,"4",NA,"dock",1,3,1,1,"6,13,15","5,14,2",FALSE,"na",FALSE,3,"Oliver","Intake had some trouble intaking on shelf, but overall was very smooth. Toppled 6800. very consistent with placement
",6,1,4,3,7,0,3,3,0,0,1,3,3,1,0,24,6,30,22.5
3847,57,"r","r1",1,"cone",TRUE,"1",NA,"9","8","na",0,3,0,3,"4,7","5,17,14,25",FALSE,"dock",FALSE,5,"gordon","able to pick up pieces quickly and is very accurate shooting cubes which saves time. can also score cones on all nodes. good driver, very quick and deliberate. only reason it could not get station was because he got on with 2 seconds left.
",6,2,3,5,8,1,2,3,0,0,2,2,4,1,1,23,12,35,22.5
3802,57,"b","b2",3,"cube",TRUE,NA,NA,NA,"8","na",0,1,0,4,"27,9,7",NA,FALSE,"engage",FALSE,3,"Pozo","Good at shelf grab and can score high with some inaccuracy however.  One piece auton that then leaves community. One of the better bots that relies on shelf 
",3,1,3,1,4,1,0,2,0,0,1,3,0,0,1,12,6,18,45
4587,58,"r","r2",3,"cube",TRUE,NA,NA,NA,"2","na",0,0,0,1,"7",NA,FALSE,"engage",FALSE,2,"gordon","scored a point or 2 and then barely moved the rest of the game, only moved in short julting movements, hit a lot of teamates
",1,1,1,1,2,0,0,1,0,0,1,1,0,0,1,5,6,11,135
1477,58,"r","r3",2,"cone",TRUE,NA,NA,"4",NA,"engage",0,2,4,0,"3,1,7,6","5,8",FALSE,"na",FALSE,3,"minear","Had a wheeled intake (similar to our intake last year) with a hand that grabbed the cargo out of itself. Occasionally it couldn't grab the cargo and the cargo would fall out. 
",6,1,5,2,7,0,0,6,0,0,1,4,2,1,0,30,6,36,22.5
6369,48,"b","b3",2,"cube",FALSE,NA,NA,NA,"14","dock",1,2,3,0,"12,10,13,16,15","11",FALSE,"na",FALSE,4,"Oliver","Fast, goood a dodging defense. Fast and reliable intake and shooter. Changed the position of low pieces scored in auton to higher levels rather than completing links around the auton piece.
",6,1,5,2,7,0,6,0,0,1,0,5,1,0,1,18,4,22,22.5
9051,58,"b","b2",1,"cube",TRUE,NA,NA,NA,NA,"na",0,0,0,0,NA,"19",FALSE,"fail",FALSE,1,"Pozo ","Do not attempt to score in auton. Hd a really hard time getting to where they wanted to go and struggled n theur ground intake tremendously. Eventually just did nothing for 10 seconds. Failed at getting on charging station but missed slightly then got tipped over by another bot. Do not pick. Have struggled the last 3 matches
",1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,2,135
9054,58,"r","r2",1,"cone",TRUE,NA,NA,"27",NA,"na",0,2,0,0,NA,NA,FALSE,"fail",FALSE,2,"gabri","didnt do anything after moving a few cubes around. driver issues?
",0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,3,0
5427,58,"b","b3",3,"cone",TRUE,NA,NA,"9",NA,"na",0,0,0,4,"7,6,4","8,5",FALSE,"fail",FALSE,2,"horvat","missed one in auton. was okay in teleop but stuggled a bit trying to get pieces from the shelf. tipped a few times but didn't fall. tried to put a tipped teamate the right way up but caused him to fail charge.
",5,1,4,2,6,0,0,5,0,0,1,3,2,1,0,25,6,31,27
1296,59,"r","r1",2,"cube",TRUE,NA,NA,NA,NA,"na",0,0,0,4,"7,9,18","8",FALSE,"engage",FALSE,3,"gordon","good speed but probably a little too light and struggled a lot with balance on turns. wasnt able to score very many times 
",4,0,3,1,4,0,1,3,0,0,0,3,1,0,0,18,0,18,33.75
4639,59,"r","r2",2,"cube",TRUE,NA,NA,NA,"17","na",0,0,0,2,"12,7",NA,FALSE,"engage",FALSE,1,"gabri","intake broke, just parked
",2,1,2,1,3,0,1,1,0,1,0,2,0,0,1,8,4,12,67.5
2882,59,"b","b3",3,"cube",TRUE,NA,NA,NA,"27","na",0,0,0,0,NA,"19",TRUE,"engage",FALSE,4,"horvat","acted as shuttle bot and defensive bot. was good as a defender and almost tipped a few bots.
",1,1,0,2,2,1,0,0,1,0,0,0,1,0,1,2,3,5,135
7503,59,"b","b2",2,"cone",TRUE,NA,NA,NA,NA,"engage",0,0,2,0,"4","17",FALSE,"engage",FALSE,2,"soriano","tiny intake/arm combo makes picking up pieces hard, at one point picked up 2 at once on accident, dropped preloaded cone and had trouble picking it up
",2,0,1,1,2,0,1,1,0,0,0,1,1,0,0,8,0,8,67.5
8177,59,"b","b3",1,"cube",TRUE,"1",NA,"3","2","na",0,5,2,0,"1,10,6,27,9","5,8",FALSE,"engage",FALSE,5,"Oliver","Constantly went for neutral pieces and intaked them effeciently. Not much time spent in the loading zone, but the high placement missed sometimes and mid placement required some time.
",7,2,6,3,9,1,1,5,0,0,2,5,2,1,1,30,12,42,19.286
5431,59,"r","r3",3,"cone",TRUE,NA,NA,"1",NA,"na",0,3,3,0,"4,6,7,12","2,5",FALSE,"engage",FALSE,3,"minear","scored pieces at a medium speed. quick triple climb at the end. 
",6,1,5,2,7,0,1,5,0,0,1,4,2,1,0,28,6,34,22.5
8019,60,"b","b3",2,"cube",TRUE,NA,NA,NA,"5","engage",5,0,0,1,"9,7,6","8,26,25",FALSE,"engage",FALSE,4,"horvat","a little slow, but made shots well. struggle once to get a game piece
",6,1,3,4,7,2,0,4,0,0,1,3,3,0,1,24,6,30,22.5
9080,60,"r","r1",3,"cone",TRUE,NA,NA,"19",NA,"na",0,0,0,2,"26,25",NA,FALSE,"na",FALSE,1,"gordon","took an extremely long time to pick up a cone from shelf. overly complicated scoring system that is very bouncy and inaccurate
",2,1,3,0,3,2,0,0,1,0,0,2,0,1,0,4,3,7,67.5
324,60,"r","r3",2,"cone",FALSE,NA,NA,NA,NA,"engage",0,0,1,4,"3,4,6","2,5",FALSE,"engage",FALSE,3,"minear","had a low cg that helped it accelerate quicker. Tried to score a piece duriing auton but failed
",5,0,3,2,5,0,0,5,0,0,0,3,2,0,0,25,0,25,27
6672,60,"b","b3",3,"cone",TRUE,"4,3",NA,"18,25","17","na",0,2,6,0,"16,3,10,4,12,13,24","11,25",FALSE,"na",FALSE,5,"Oliver","Got blocked by own teammates, pushed other bot out of the way. Really fast cycle time, but placement missed some shots.
",9,3,9,3,12,2,5,2,1,2,0,7,2,2,1,29,11,40,15
9156,60,"b","b2",1,"cone",TRUE,NA,NA,"1",NA,"na",0,0,0,2,NA,"2",FALSE,"engage",FALSE,3,"soriano","medium speed cycle times, not great at picking up cones form shelf, was very gp and let 6672 go through the small side btwn the wall and charge station and let us leave it before they went to score
",1,1,1,1,2,0,0,1,0,0,1,0,1,1,0,5,6,11,135
3035,60,"r","r2",1,"cone",TRUE,NA,NA,"18","27","na",0,1,5,1,"16,15,22,3,1","14",FALSE,"na",FALSE,4,"gabri","no defense, but driver is fast
",6,2,6,2,8,1,3,2,1,1,0,5,1,1,1,21,7,28,22.5
6377,61,"b","b2",3,"cone",TRUE,NA,"4","9",NA,"engage",0,3,7,0,"1,3,4","8,27,25,26,5,23,24,14",FALSE,"engage",FALSE,5,"soriano","auton is a bit messed up but overall a great bot. can place in all 3 levels, very fast, can evade other bots
",11,1,4,8,12,5,1,5,0,0,1,3,8,1,0,38,6,44,12.273
3802,61,"b","b1",1,"cube",TRUE,NA,NA,NA,"2","na",0,1,0,2,"6,7",NA,FALSE,"na",FALSE,3,"Owen","tank drive, fell over after clipping the charge station, when to the shelf, can pick up cubes from the ground 
",2,1,2,1,3,0,0,2,0,0,1,2,0,0,1,10,6,16,67.5
2848,61,"r","r3",2,"cube",TRUE,NA,NA,NA,"5","engage",0,0,0,5,"1,3,20,21,22",NA,FALSE,"engage",FALSE,4,"harold","quick robot, quick intake, and quick scoring. can only pick up on the shelf, though. 
",5,1,5,1,6,3,0,2,0,0,1,5,0,0,1,16,6,22,27
4219,61,"r","r2",3,"cube",TRUE,NA,"4",NA,"5","na",0,2,1,3,"4,25,6,18","17,23",FALSE,"engage",FALSE,4,"Duhe","- triple engage- decent speed/intake efficiency- aiming efficiency bit low, some misses/shaky cones
",6,1,4,3,7,2,2,2,0,0,1,4,2,0,1,20,6,26,22.5
7540,61,"r","r2",1,"cone",TRUE,NA,NA,"27",NA,"na",0,2,1,1,"9,7,26","8",FALSE,"engage",FALSE,3,"novinski","driver is good, intake/outake is very consistent if a bit slow,well coordinated triple balance
",4,1,4,1,5,1,0,3,1,0,0,3,1,1,0,17,3,20,33.75
